sample_id,wav_path,dataset,original_split,speaker_id,emotion_raw,emotion,text,sampling_rate,duration_sec,processed_wav_path,processed_sampling_rate,processed_duration_sec,duration_bucket,is_valid_length,split
iemocap_train_00000827_d7df256095b4,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000827_d7df256095b4.wav,iemocap,train,Ses01F,angry,angry, What about me?,16000,2.5993125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000827_d7df256095b4.wav,16000,2.5993125,medium,True,train
iemocap_train_00000830_6eda36d2041c,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000830_6eda36d2041c.wav,iemocap,train,Ses01F,neutral,neutral," I'll have a little, I think.",16000,2.6899375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000830_6eda36d2041c.wav,16000,2.6899375,medium,True,train
iemocap_train_00000831_c1f172452ae5,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000831_c1f172452ae5.wav,iemocap,train,Ses01F,neutral,neutral," No particular reason.  Anyhow, they are very small ones.",16000,3.5364375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000831_c1f172452ae5.wav,16000,3.5364375,medium,True,train
iemocap_train_00000834_5422c9974f2c,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000834_5422c9974f2c.wav,iemocap,train,Ses01F,angry,angry," Really, Amanda.",16000,2.25,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000834_5422c9974f2c.wav,16000,2.25,medium,True,train
iemocap_train_00000836_485769d9b623,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000836_485769d9b623.wav,iemocap,train,Ses01F,neutral,neutral," you going out somewhere, dear?",16000,3.3499375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000836_485769d9b623.wav,16000,3.3499375,medium,True,train
iemocap_train_00000838_9547c6a7c0b6,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000838_9547c6a7c0b6.wav,iemocap,train,Ses01F,neutral,neutral," Well as a matter of fact, yes, that's perfectly true.",16000,2.9820625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000838_9547c6a7c0b6.wav,16000,2.9820625,medium,True,train
iemocap_train_00000839_64f2ae7bf9df,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000839_64f2ae7bf9df.wav,iemocap,train,Ses01F,neutral,neutral, Yes it is.,16000,1.37,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000839_64f2ae7bf9df.wav,16000,1.37,short,True,train
iemocap_train_00000840_beb3d68059c6,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000840_beb3d68059c6.wav,iemocap,train,Ses01F,angry,angry," Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable.",16000,5.09,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000840_beb3d68059c6.wav,16000,5.09,long,True,train
iemocap_train_00000841_f8d7da66260e,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000841_f8d7da66260e.wav,iemocap,train,Ses01F,angry,angry," Snap, snap, snap.  You know you are like a little adder.",16000,3.1920625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000841_f8d7da66260e.wav,16000,3.1920625,medium,True,train
iemocap_train_00000842_5784cee5b765,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000842_5784cee5b765.wav,iemocap,train,Ses01F,angry,angry, Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.,16000,7.28,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000842_5784cee5b765.wav,16000,7.28,long,True,train
iemocap_train_00000843_b4a4b10ff7ca,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000843_b4a4b10ff7ca.wav,iemocap,train,Ses01F,angry,angry, Did you see much of Peter Burden after our divorce?,16000,3.72,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000843_b4a4b10ff7ca.wav,16000,3.72,medium,True,train
iemocap_train_00000845_a042753c1aa3,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000845_a042753c1aa3.wav,iemocap,train,Ses01F,angry,angry, I think I am not in the least bit drunk.,16000,4.49,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000845_a042753c1aa3.wav,16000,4.49,medium,True,train
iemocap_train_00000846_cd5c837dcf2e,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000846_cd5c837dcf2e.wav,iemocap,train,Ses01F,angry,angry, I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.,16000,9.139375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000846_cd5c837dcf2e.wav,16000,9.139375,long,True,train
iemocap_train_00000848_aa86e0137f11,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000848_aa86e0137f11.wav,iemocap,train,Ses01F,sad,sad, [LAUGHTER] That's a very good idea.  I think I will.,16000,6.0299375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000848_aa86e0137f11.wav,16000,6.0299375,long,True,train
iemocap_train_00000849_dd6a5ec97529,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000849_dd6a5ec97529.wav,iemocap,train,Ses01F,angry,angry," Look, you better turn that off. I don't want to wake up the people upstairs.",16000,5.077625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000849_dd6a5ec97529.wav,16000,5.077625,long,True,train
iemocap_train_00000850_f983a6c83929,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000850_f983a6c83929.wav,iemocap,train,Ses01F,angry,angry, Well then you'll wake up the people downstairs.,16000,2.32575,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000850_f983a6c83929.wav,16000,2.32575,medium,True,train
iemocap_train_00000851_f8e264747c02,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000851_f8e264747c02.wav,iemocap,train,Ses01F,neutral,neutral, This is no time of year for Tunis.,16000,4.2596875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000851_f8e264747c02.wav,16000,4.2596875,medium,True,train
iemocap_train_00000852_872cacc3e9c9,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000852_872cacc3e9c9.wav,iemocap,train,Ses01F,angry,angry, I will do no such thing.,16000,2.9493125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000852_872cacc3e9c9.wav,16000,2.9493125,medium,True,train
iemocap_train_00000853_e431bce3cd1b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000853_e431bce3cd1b.wav,iemocap,train,Ses01F,angry,angry," Will you turn that off, it's driving me mad.",16000,5.6708125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000853_e431bce3cd1b.wav,16000,5.6708125,long,True,train
iemocap_train_00000854_88f0eb415fdd,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000854_88f0eb415fdd.wav,iemocap,train,Ses01F,angry,angry, Turn it off.,16000,3.1775,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000854_88f0eb415fdd.wav,16000,3.1775,medium,True,train
iemocap_train_00000855_c821e70a3f01,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000855_c821e70a3f01.wav,iemocap,train,Ses01F,angry,angry," Amanda, listen, listen.",16000,2.3425,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000855_c821e70a3f01.wav,16000,2.3425,medium,True,train
iemocap_train_00000856_e9a49c2c9bd2,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000856_e9a49c2c9bd2.wav,iemocap,train,Ses01F,angry,angry, Oh.  That's very amusing indeed.,16000,4.2675,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000856_e9a49c2c9bd2.wav,16000,4.2675,medium,True,train
iemocap_train_00000857_e79d5c764576,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000857_e79d5c764576.wav,iemocap,train,Ses01F,angry,angry," You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",16000,8.9725,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000857_e79d5c764576.wav,16000,8.9725,long,True,train
iemocap_train_00000858_c18e319d69ff,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000858_c18e319d69ff.wav,iemocap,train,Ses01F,angry,angry, You're not going like this.,16000,2.0674375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000858_c18e319d69ff.wav,16000,2.0674375,medium,True,train
iemocap_train_00000859_1331b7856ac3,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000859_1331b7856ac3.wav,iemocap,train,Ses01F,angry,angry, You're not.,16000,1.4949375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000859_1331b7856ac3.wav,16000,1.4949375,short,True,train
iemocap_train_00001819_b3ae9dc383db,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001819_b3ae9dc383db.wav,iemocap,train,Ses02F,neutral,neutral," Hi. Excuse me.  Um, I'd like to put in this application for my registration.",16000,4.248875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001819_b3ae9dc383db.wav,16000,4.248875,medium,True,train
iemocap_train_00001821_88a4bbe87b57,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001821_88a4bbe87b57.wav,iemocap,train,Ses02F,excited,happy," Well, I have my driver's license, does that work?",16000,2.6524375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001821_88a4bbe87b57.wav,16000,2.6524375,medium,True,train
iemocap_train_00001837_7dcb2f833539,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001837_7dcb2f833539.wav,iemocap,train,Ses02F,angry,angry," Well, why didn't the D.M.V. put that you needed your birth certificate on the application then?",16000,5.7069375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001837_7dcb2f833539.wav,16000,5.7069375,long,True,train
iemocap_train_00001838_47619ea1446a,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001838_47619ea1446a.wav,iemocap,train,Ses02F,angry,angry," Yeah, but your birth certificate--I mean, who carries around their birth certificate?  Nobody does that.",16000,5.21575,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001838_47619ea1446a.wav,16000,5.21575,long,True,train
iemocap_train_00001839_859f440486bd,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001839_859f440486bd.wav,iemocap,train,Ses02F,angry,angry, With your driver's license and your passport.  Just like everybody else.,16000,4.2049375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001839_859f440486bd.wav,16000,4.2049375,medium,True,train
iemocap_train_00001840_908a0dbc3f31,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001840_908a0dbc3f31.wav,iemocap,train,Ses02F,angry,angry," Who--you always use your driver's license.  I mean, you're not coming to the D.M.V. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.",16000,10.2134375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001840_908a0dbc3f31.wav,16000,10.2134375,long,True,train
iemocap_train_00001843_7dc108874393,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001843_7dc108874393.wav,iemocap,train,Ses02F,neutral,neutral, Hi.,16000,1.434375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001843_7dc108874393.wav,16000,1.434375,short,True,train
iemocap_train_00001844_8d75a3632716,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001844_8d75a3632716.wav,iemocap,train,Ses02F,neutral,neutral," Okay.  Let me see here.  Um, we need--we need your original birth certificate.",16000,6.100625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001844_8d75a3632716.wav,16000,6.100625,long,True,train
iemocap_train_00001845_e64e98f2c678,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001845_e64e98f2c678.wav,iemocap,train,Ses02F,neutral,neutral, Right.  Well.  We still need it.,16000,2.69225,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001845_e64e98f2c678.wav,16000,2.69225,medium,True,train
iemocap_train_00001847_cb7d246dad9d,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001847_cb7d246dad9d.wav,iemocap,train,Ses02F,neutral,neutral, um Sorry.,16000,1.4608125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001847_cb7d246dad9d.wav,16000,1.4608125,short,True,train
iemocap_train_00001860_e98a01138580,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001860_e98a01138580.wav,iemocap,train,Ses02F,angry,angry," Ok, but you're right now you're holding up more people in line by standing here-- and letting",16000,5.096875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001860_e98a01138580.wav,16000,5.096875,long,True,train
iemocap_train_00001862_f6686e2bd8c1,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001862_f6686e2bd8c1.wav,iemocap,train,Ses02F,angry,angry," You know, Official documentation--",16000,2.325375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001862_f6686e2bd8c1.wav,16000,2.325375,medium,True,train
iemocap_train_00001868_b90e1014812a,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001868_b90e1014812a.wav,iemocap,train,Ses02F,sad,sad, It's almost time for me to go.,16000,2.9993125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001868_b90e1014812a.wav,16000,2.9993125,medium,True,train
iemocap_train_00001869_7fe32999fa4c,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001869_7fe32999fa4c.wav,iemocap,train,Ses02F,sad,sad," There's nothing I can do.  I mean, the government you know--",16000,6.02075,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001869_7fe32999fa4c.wav,16000,6.02075,long,True,train
iemocap_train_00001870_27f230b17a51,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001870_27f230b17a51.wav,iemocap,train,Ses02F,sad,sad," You're gonna have to.  I mean, you're a great father.  You can do it.  I know you can.",16000,7.28225,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001870_27f230b17a51.wav,16000,7.28225,long,True,train
iemocap_train_00001871_b534e772eb1d,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001871_b534e772eb1d.wav,iemocap,train,Ses02F,sad,sad, I don't think so.,16000,2.5965625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001871_b534e772eb1d.wav,16000,2.5965625,medium,True,train
iemocap_train_00001873_7bf7f2d86683,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001873_7bf7f2d86683.wav,iemocap,train,Ses02F,sad,sad, You could send me pictures.,16000,3.1155,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001873_7bf7f2d86683.wav,16000,3.1155,medium,True,train
iemocap_train_00001874_78ea8c46d11a,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001874_78ea8c46d11a.wav,iemocap,train,Ses02F,sad,sad," Their not gonna let you.  You have to stay home and I have to go.  I mean, that's all--",16000,6.8291875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001874_78ea8c46d11a.wav,16000,6.8291875,long,True,train
iemocap_train_00001875_bee4b66878a1,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001875_bee4b66878a1.wav,iemocap,train,Ses02F,sad,sad," and--I mean, my daughter--I don't want to put her in danger.  You know?  She has to stay.",16000,11.948875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001875_bee4b66878a1.wav,16000,11.948875,long,True,train
iemocap_train_00001876_9549a2b40590,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001876_9549a2b40590.wav,iemocap,train,Ses02F,sad,sad," I know, but, she needs to be safe more.  She needs to be around kids her age--own age.  She needs to be able to play on the streets and--",16000,11.2005,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001876_9549a2b40590.wav,16000,11.2005,long,True,train
iemocap_train_00001877_bc7ae0bbcbce,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001877_bc7ae0bbcbce.wav,iemocap,train,Ses02F,sad,sad, You can just remember it for me.,16000,4.0520625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001877_bc7ae0bbcbce.wav,16000,4.0520625,medium,True,train
iemocap_train_00001878_f9eebda99d9d,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001878_f9eebda99d9d.wav,iemocap,train,Ses02F,sad,sad," Well, I need--I need you to be able to do this for me 'cause I can't do anything about it.",16000,7.8174375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001878_f9eebda99d9d.wav,16000,7.8174375,long,True,train
iemocap_train_00001879_c01b4b6ea0c2,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001879_c01b4b6ea0c2.wav,iemocap,train,Ses02F,sad,sad," I mean, it's just as hard for me, but--I know that we can do it, you know",16000,8.229,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001879_c01b4b6ea0c2.wav,16000,8.229,long,True,train
iemocap_train_00001880_93184c53314b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001880_93184c53314b.wav,iemocap,train,Ses02F,sad,sad, I don't want you in danger.  And I don't want her in danger.,16000,6.2883125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001880_93184c53314b.wav,16000,6.2883125,long,True,train
iemocap_train_00001882_d9d19acaccfc,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001882_d9d19acaccfc.wav,iemocap,train,Ses02F,excited,happy, I can't believe that--now--are you sure this is absolutely necessary?  Like--,16000,7.263125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001882_d9d19acaccfc.wav,16000,7.263125,long,True,train
iemocap_train_00001886_d93b341c45cc,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001886_d93b341c45cc.wav,iemocap,train,Ses02F,angry,angry, It's not going to be the same.,16000,2.847875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001886_d93b341c45cc.wav,16000,2.847875,medium,True,train
iemocap_train_00001893_4224a9e66569,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001893_4224a9e66569.wav,iemocap,train,Ses02F,sad,sad, I don't want you in danger.  Where are you going?  You're going over to war.,16000,4.398125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001893_4224a9e66569.wav,16000,4.398125,medium,True,train
iemocap_train_00001894_cb5cf26fb09a,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001894_cb5cf26fb09a.wav,iemocap,train,Ses02F,sad,sad, All right.,16000,1.9245625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001894_cb5cf26fb09a.wav,16000,1.9245625,short,True,train
iemocap_train_00001895_b370bb283e81,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001895_b370bb283e81.wav,iemocap,train,Ses02F,excited,happy," Oh my God.  Guess what, guess what, guess what, guess what, guess what, guess what?",16000,4.0475625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001895_b370bb283e81.wav,16000,4.0475625,medium,True,train
iemocap_train_00001896_ffc95469ea9b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001896_ffc95469ea9b.wav,iemocap,train,Ses02F,excited,happy," Well, guess.  Guess, guess, guess, guess.",16000,2.1199375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001896_ffc95469ea9b.wav,16000,2.1199375,medium,True,train
iemocap_train_00001897_303c5c5d51f2,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001897_303c5c5d51f2.wav,iemocap,train,Ses02F,excited,happy, Don't look at my left hand.,16000,2.05,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001897_303c5c5d51f2.wav,16000,2.05,medium,True,train
iemocap_train_00001898_0e595461e44e,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001898_0e595461e44e.wav,iemocap,train,Ses02F,excited,happy," He proposed.  He proposed.  Well, and I said yes, of course. [LAUGHTER]",16000,5.3718125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001898_0e595461e44e.wav,16000,5.3718125,long,True,train
iemocap_train_00001899_d38b581ac2b3,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001899_d38b581ac2b3.wav,iemocap,train,Ses02F,excited,happy, I'm so excited.,16000,2.0,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001899_d38b581ac2b3.wav,16000,2.0,medium,True,train
iemocap_train_00001900_7adee6416878,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001900_7adee6416878.wav,iemocap,train,Ses02F,excited,happy," Remember how we had that date?  And I was like, oh yeah, this is a date, whatever.",16000,4.3251875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001900_7adee6416878.wav,16000,4.3251875,medium,True,train
iemocap_train_00001902_5442b38d71d8,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001902_5442b38d71d8.wav,iemocap,train,Ses02F,excited,happy," So, he--so we walked down to the pier and there's like these lights--like these little, like lights-- and we're like what's that? And he's like I don't know let's go find out.",16000,8.888375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001902_5442b38d71d8.wav,16000,8.888375,long,True,train
iemocap_train_00001903_074755278fee,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001903_074755278fee.wav,iemocap,train,Ses02F,excited,happy, So we walked down there and there's-[LAUGHTER]-And there's- this huge like ten foot heart in candles on the beach--,16000,8.0299375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001903_074755278fee.wav,16000,8.0299375,long,True,train
iemocap_train_00001905_7cf20da06251,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001905_7cf20da06251.wav,iemocap,train,Ses02F,excited,happy," I know.  I was like, how did he get--like he must have called someone or had them set--like, I have no idea.",16000,7.68,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001905_7cf20da06251.wav,16000,7.68,long,True,train
iemocap_train_00001906_a9c4b5300265,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001906_a9c4b5300265.wav,iemocap,train,Ses02F,excited,happy, 'Cause- 'Cause he was with me. You didn't do it did you?,16000,4.2071875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001906_a9c4b5300265.wav,16000,4.2071875,medium,True,train
iemocap_train_00001907_6332bef15ebd,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001907_6332bef15ebd.wav,iemocap,train,Ses02F,excited,happy, You didn't know anything?,16000,1.420875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001907_6332bef15ebd.wav,16000,1.420875,short,True,train
iemocap_train_00001908_d38ba342e77b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001908_d38ba342e77b.wav,iemocap,train,Ses02F,excited,happy," I was just--it was so like I thought this might happen eventually, but like not yet, you know what I mean?  Like--",16000,6.3349375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001908_d38ba342e77b.wav,16000,6.3349375,long,True,train
iemocap_train_00001909_8a92fc541993,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001909_8a92fc541993.wav,iemocap,train,Ses02F,excited,happy," It is good.  It's totally good.  I mean, it like oh, you know.",16000,4.5699375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001909_8a92fc541993.wav,16000,4.5699375,medium,True,train
iemocap_train_00001910_944dc55a302b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001910_944dc55a302b.wav,iemocap,train,Ses02F,happy,happy, I know. So we're gonna take it--Like we're not gonna get married right away--'Cause we want to like have plenty of time to plan everything out,16000,6.20925,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001910_944dc55a302b.wav,16000,6.20925,long,True,train
iemocap_train_00001911_4352ee0381b6,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001911_4352ee0381b6.wav,iemocap,train,Ses02F,happy,happy," ...and, um, my parents want to like be part of it and help out and everything--So we want to give it lots of time to like--",16000,5.88875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001911_4352ee0381b6.wav,16000,5.88875,long,True,train
iemocap_train_00001912_6ed58631fb77,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001912_6ed58631fb77.wav,iemocap,train,Ses02F,happy,happy," Yeah, yeah, I called them. I called them And, of course, they were so excited 'cause they love him. Like they always have.  Um--",16000,6.4256875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001912_6ed58631fb77.wav,16000,6.4256875,long,True,train
iemocap_train_00001913_c535bb80fd0a,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001913_c535bb80fd0a.wav,iemocap,train,Ses02F,happy,happy," So, yeah, I mean, it'll be good.  We wanna like, uh, I think we're gonna have it in spring time, like early Spring--So it's no too hot yet.  And um--",16000,7.027,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001913_c535bb80fd0a.wav,16000,7.027,long,True,train
iemocap_train_00001914_57e871287742,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001914_57e871287742.wav,iemocap,train,Ses02F,happy,happy," I don't know.  I mean, I kinda like the idea of having something outside, but--Like--is a- Yeah,",16000,7.1308125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001914_57e871287742.wav,16000,7.1308125,long,True,train
iemocap_train_00001915_62598b943367,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001915_62598b943367.wav,iemocap,train,Ses02F,excited,happy," But It's sort of hard 'cause the weather is so unpredictable and then if it's like cold that day.  Or if it's too hot, you know, it's like--but um--",16000,8.5668125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001915_62598b943367.wav,16000,8.5668125,long,True,train
