sample_id,wav_path,dataset,original_split,speaker_id,emotion_raw,emotion,text,sampling_rate,duration_sec,processed_wav_path,processed_sampling_rate,processed_duration_sec,duration_bucket,is_valid_length,split
iemocap_train_00000719_87bf9d893805,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000719_87bf9d893805.wav,iemocap,train,Ses01F,happy,happy, Don't laugh at me.  I'm being serious.,16000,3.79,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000719_87bf9d893805.wav,16000,3.79,medium,True,train
iemocap_train_00000724_8ef1cbb83994,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000724_8ef1cbb83994.wav,iemocap,train,Ses01F,excited,happy," Oh dear, should we like that?",16000,2.8675,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000724_8ef1cbb83994.wav,16000,2.8675,medium,True,train
iemocap_train_00000729_b94a3de5ae9e,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000729_b94a3de5ae9e.wav,iemocap,train,Ses01F,happy,happy," Oh Elliott, worms don't pop.",16000,3.9674375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000729_b94a3de5ae9e.wav,16000,3.9674375,medium,True,train
iemocap_train_00000730_e34c5358ce0d,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000730_e34c5358ce0d.wav,iemocap,train,Ses01F,happy,happy," Aw.  Thank you, darling.  The same applies to you too, except that if you so much as look at another woman I'll kill you.",16000,9.1599375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000730_e34c5358ce0d.wav,16000,9.1599375,long,True,train
iemocap_train_00000734_4f10bf45973c,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000734_4f10bf45973c.wav,iemocap,train,Ses01F,excited,happy, It went on intermittently for days.,16000,2.6999375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000734_4f10bf45973c.wav,16000,2.6999375,medium,True,train
iemocap_train_00000735_39b4e81f792b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000735_39b4e81f792b.wav,iemocap,train,Ses01F,excited,happy," Oh And it burnt my comb, too, and all of those towels in the bathroom.",16000,4.86,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000735_39b4e81f792b.wav,16000,4.86,medium,True,train
iemocap_train_00000736_4b6e79507ad5,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000736_4b6e79507ad5.wav,iemocap,train,Ses01F,excited,happy, [LAUGHTER] That was the first time you hit me.,16000,3.9825,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000736_4b6e79507ad5.wav,16000,3.9825,medium,True,train
iemocap_train_00000745_7fc3ec4b6d3b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000745_7fc3ec4b6d3b.wav,iemocap,train,Ses01F,excited,happy, I don't care then.,16000,2.66,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000745_7fc3ec4b6d3b.wav,16000,2.66,medium,True,train
iemocap_train_00000762_72909632c374,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000762_72909632c374.wav,iemocap,train,Ses01F,excited,happy," No, no, no, no. no.  Death is a very laughable thing.  It's a cunning little mystery, it's all done with mirrors.",16000,8.68,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000762_72909632c374.wav,16000,8.68,long,True,train
iemocap_train_00000763_a26dccd2a83f,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000763_a26dccd2a83f.wav,iemocap,train,Ses01F,excited,happy," Oh.  So is everyone, in the long run.",16000,2.9125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000763_a26dccd2a83f.wav,16000,2.9125,medium,True,train
iemocap_train_00000772_5d6d02a1d384,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000772_5d6d02a1d384.wav,iemocap,train,Ses01F,excited,happy, Uh huh.,16000,1.535,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000772_5d6d02a1d384.wav,16000,1.535,short,True,train
iemocap_train_00000776_0b46e45b8296,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000776_0b46e45b8296.wav,iemocap,train,Ses01F,happy,happy, [LAUGHTER] I'll never forget his face. [LAUGHTER],16000,5.1824375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000776_0b46e45b8296.wav,16000,5.1824375,long,True,train
iemocap_train_00000781_a66121fcc2b6,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000781_a66121fcc2b6.wav,iemocap,train,Ses01F,happy,happy," Presents?  It was only a trivial, little brooch.",16000,3.8199375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000781_a66121fcc2b6.wav,16000,3.8199375,medium,True,train
iemocap_train_00000782_9a2e3a39f747,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000782_9a2e3a39f747.wav,iemocap,train,Ses01F,excited,happy," It was not.  I still have it, and I wear it often.  It is very pretty.",16000,5.36,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000782_9a2e3a39f747.wav,16000,5.36,long,True,train
iemocap_train_00000794_f93a23d423f4,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000794_f93a23d423f4.wav,iemocap,train,Ses01F,angry,angry, No.  I am just making myself fascinating for you.,16000,4.7488125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000794_f93a23d423f4.wav,16000,4.7488125,medium,True,train
iemocap_train_00000796_17a82b6c5e28,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000796_17a82b6c5e28.wav,iemocap,train,Ses01F,angry,angry, No it isn't.,16000,1.7699375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000796_17a82b6c5e28.wav,16000,1.7699375,short,True,train
iemocap_train_00000801_ec5e254a6f49,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000801_ec5e254a6f49.wav,iemocap,train,Ses01F,angry,angry," Yes I did, quite a lot.",16000,2.6299375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000801_ec5e254a6f49.wav,16000,2.6299375,medium,True,train
iemocap_train_00000804_fb16c609871c,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000804_fb16c609871c.wav,iemocap,train,Ses01F,angry,angry, You've always had a weak head.,16000,2.8799375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000804_fb16c609871c.wav,16000,2.8799375,medium,True,train
iemocap_train_00000808_e75ac117a2b3,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000808_e75ac117a2b3.wav,iemocap,train,Ses01F,angry,angry," Not very funny, darling.  Why don't you have some more brandy.",16000,3.05,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000808_e75ac117a2b3.wav,16000,3.05,medium,True,train
iemocap_train_00000811_c958c998c718,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000811_c958c998c718.wav,iemocap,train,Ses01F,neutral,neutral, They are away in Tunis.,16000,2.5668125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000811_c958c998c718.wav,16000,2.5668125,medium,True,train
iemocap_train_00000815_81e97f16e4dc,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000815_81e97f16e4dc.wav,iemocap,train,Ses01F,angry,angry," I won't.  Let go, let go of me. Listen, listen?  I'm sick and tired of listening to you, you sadistic bully.",16000,8.8299375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000815_81e97f16e4dc.wav,16000,8.8299375,long,True,train
iemocap_train_00000816_023f52dd685b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000816_023f52dd685b.wav,iemocap,train,Ses01F,angry,angry," Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible.",16000,10.3499375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000816_023f52dd685b.wav,16000,10.3499375,long,True,train
iemocap_train_00000818_98c0f2b2d367,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000818_98c0f2b2d367.wav,iemocap,train,Ses01F,angry,angry, Oh.  Yes I am.,16000,1.99,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000818_98c0f2b2d367.wav,16000,1.99,short,True,train
iemocap_train_00000822_980cef5f3d88,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000822_980cef5f3d88.wav,iemocap,train,Ses01F,neutral,neutral, I knew nothing of the sort.  You took presents from him.,16000,4.3799375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000822_980cef5f3d88.wav,16000,4.3799375,medium,True,train
iemocap_train_00000824_500b6db03671,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000824_500b6db03671.wav,iemocap,train,Ses01F,neutral,neutral, You went out of your way to torture me over Peter Burden.,16000,4.23,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000824_500b6db03671.wav,16000,4.23,medium,True,train
iemocap_train_00000831_c1f172452ae5,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000831_c1f172452ae5.wav,iemocap,train,Ses01F,neutral,neutral," No particular reason.  Anyhow, they are very small ones.",16000,3.5364375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000831_c1f172452ae5.wav,16000,3.5364375,medium,True,train
iemocap_train_00000836_485769d9b623,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000836_485769d9b623.wav,iemocap,train,Ses01F,neutral,neutral," you going out somewhere, dear?",16000,3.3499375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000836_485769d9b623.wav,16000,3.3499375,medium,True,train
iemocap_train_00000855_c821e70a3f01,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000855_c821e70a3f01.wav,iemocap,train,Ses01F,angry,angry," Amanda, listen, listen.",16000,2.3425,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000855_c821e70a3f01.wav,16000,2.3425,medium,True,train
iemocap_train_00000857_e79d5c764576,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000857_e79d5c764576.wav,iemocap,train,Ses01F,angry,angry," You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",16000,8.9725,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000857_e79d5c764576.wav,16000,8.9725,long,True,train
iemocap_train_00000859_1331b7856ac3,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00000859_1331b7856ac3.wav,iemocap,train,Ses01F,angry,angry, You're not.,16000,1.4949375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00000859_1331b7856ac3.wav,16000,1.4949375,short,True,train
iemocap_train_00001819_b3ae9dc383db,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001819_b3ae9dc383db.wav,iemocap,train,Ses02F,neutral,neutral," Hi. Excuse me.  Um, I'd like to put in this application for my registration.",16000,4.248875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001819_b3ae9dc383db.wav,16000,4.248875,medium,True,train
iemocap_train_00001838_47619ea1446a,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001838_47619ea1446a.wav,iemocap,train,Ses02F,angry,angry," Yeah, but your birth certificate--I mean, who carries around their birth certificate?  Nobody does that.",16000,5.21575,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001838_47619ea1446a.wav,16000,5.21575,long,True,train
iemocap_train_00001843_7dc108874393,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001843_7dc108874393.wav,iemocap,train,Ses02F,neutral,neutral, Hi.,16000,1.434375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001843_7dc108874393.wav,16000,1.434375,short,True,train
iemocap_train_00001862_f6686e2bd8c1,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001862_f6686e2bd8c1.wav,iemocap,train,Ses02F,angry,angry," You know, Official documentation--",16000,2.325375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001862_f6686e2bd8c1.wav,16000,2.325375,medium,True,train
iemocap_train_00001869_7fe32999fa4c,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001869_7fe32999fa4c.wav,iemocap,train,Ses02F,sad,sad," There's nothing I can do.  I mean, the government you know--",16000,6.02075,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001869_7fe32999fa4c.wav,16000,6.02075,long,True,train
iemocap_train_00001879_c01b4b6ea0c2,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001879_c01b4b6ea0c2.wav,iemocap,train,Ses02F,sad,sad," I mean, it's just as hard for me, but--I know that we can do it, you know",16000,8.229,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001879_c01b4b6ea0c2.wav,16000,8.229,long,True,train
iemocap_train_00001912_6ed58631fb77,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001912_6ed58631fb77.wav,iemocap,train,Ses02F,happy,happy," Yeah, yeah, I called them. I called them And, of course, they were so excited 'cause they love him. Like they always have.  Um--",16000,6.4256875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001912_6ed58631fb77.wav,16000,6.4256875,long,True,train
iemocap_train_00001914_57e871287742,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001914_57e871287742.wav,iemocap,train,Ses02F,happy,happy," I don't know.  I mean, I kinda like the idea of having something outside, but--Like--is a- Yeah,",16000,7.1308125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001914_57e871287742.wav,16000,7.1308125,long,True,train
iemocap_train_00001920_f157eb2bce14,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001920_f157eb2bce14.wav,iemocap,train,Ses02F,excited,happy, You approve?  You approve?,16000,2.21825,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001920_f157eb2bce14.wav,16000,2.21825,medium,True,train
iemocap_train_00001925_5c072a8faae4,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001925_5c072a8faae4.wav,iemocap,train,Ses02F,happy,happy," Oh, thank you. [LAUGHTER]",16000,3.9135,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001925_5c072a8faae4.wav,16000,3.9135,medium,True,train
iemocap_train_00001927_bc11d87000b7,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001927_bc11d87000b7.wav,iemocap,train,Ses02F,neutral,neutral," Um, you--",16000,3.4321875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001927_bc11d87000b7.wav,16000,3.4321875,medium,True,train
iemocap_train_00001943_085ba0694a13,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001943_085ba0694a13.wav,iemocap,train,Ses02F,neutral,neutral, Spring's nice though.,16000,1.4499375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001943_085ba0694a13.wav,16000,1.4499375,short,True,train
iemocap_train_00001949_183db24eedca,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001949_183db24eedca.wav,iemocap,train,Ses02F,happy,happy," I mean, I'm surprised he didn't, ya know--go get a plane to fly over and shine--But candles on the beach, that's okay too I guess--",16000,9.662375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001949_183db24eedca.wav,16000,9.662375,long,True,train
iemocap_train_00001951_90aa54b18414,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001951_90aa54b18414.wav,iemocap,train,Ses02F,excited,happy," Oh, yes.  This is the whole [GARBAGE]",16000,5.0599375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001951_90aa54b18414.wav,16000,5.0599375,long,True,train
iemocap_train_00001952_1520065a2d78,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001952_1520065a2d78.wav,iemocap,train,Ses02F,happy,happy," It'll be good.  Wow, that's great.",16000,2.7513125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001952_1520065a2d78.wav,16000,2.7513125,medium,True,train
iemocap_train_00001962_e4717294fff2,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001962_e4717294fff2.wav,iemocap,train,Ses02F,sad,sad, I feel so worthless.,16000,2.3028125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001962_e4717294fff2.wav,16000,2.3028125,medium,True,train
iemocap_train_00001970_384174354c8a,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001970_384174354c8a.wav,iemocap,train,Ses02F,sad,sad, I don't know how to get out of it.  I don't know how to dig myself out of it.  It's the same hole that I've been digging and digging and digging.  I can't--,16000,10.4199375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001970_384174354c8a.wav,16000,10.4199375,long,True,train
iemocap_train_00001981_47f775f8897d,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001981_47f775f8897d.wav,iemocap,train,Ses02F,neutral,neutral," It's not worthless 'cause it's definitely gonna--it's definitely gonna pay off.  I know it.  I mean, I can--I've just--I've seen your work etiquette.  You know, you're a good worker and...",16000,9.2069375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001981_47f775f8897d.wav,16000,9.2069375,long,True,train
iemocap_train_00001987_82f61bb9518f,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001987_82f61bb9518f.wav,iemocap,train,Ses02F,neutral,neutral, Right.,16000,1.1099375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001987_82f61bb9518f.wav,16000,1.1099375,short,True,train
iemocap_train_00001998_57e07c87245b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00001998_57e07c87245b.wav,iemocap,train,Ses02F,angry,angry," That's all, that's all, that's all you're going to do is just give me fifty dollars and say go have fun on your vacation without any of your stuff?",16000,8.3899375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00001998_57e07c87245b.wav,16000,8.3899375,long,True,train
iemocap_train_00002013_66a11cc4170f,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002013_66a11cc4170f.wav,iemocap,train,Ses02F,sad,sad, Thank you.,16000,1.17,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002013_66a11cc4170f.wav,16000,1.17,short,True,train
iemocap_train_00002021_5467655d0288,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002021_5467655d0288.wav,iemocap,train,Ses02F,neutral,neutral," Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do.",16000,10.0199375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002021_5467655d0288.wav,16000,10.0199375,long,True,train
iemocap_train_00002028_ebbff3e4180b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002028_ebbff3e4180b.wav,iemocap,train,Ses02F,neutral,neutral," Well, there are-there are some shops here in- in the airport--",16000,4.0199375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002028_ebbff3e4180b.wav,16000,4.0199375,medium,True,train
iemocap_train_00002030_3457e1289cf6,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002030_3457e1289cf6.wav,iemocap,train,Ses02F,neutral,neutral, probably even talk to--,16000,1.8799375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002030_3457e1289cf6.wav,16000,1.8799375,short,True,train
iemocap_train_00002031_8e20d5382926,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002031_8e20d5382926.wav,iemocap,train,Ses02F,neutral,neutral," Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh",16000,11.85,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002031_8e20d5382926.wav,16000,11.85,long,True,train
iemocap_train_00002039_b945375a86bf,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002039_b945375a86bf.wav,iemocap,train,Ses02F,sad,sad," It seemed like he had a little bit longer.  Like just last week, he was doing was so well.",16000,6.74,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002039_b945375a86bf.wav,16000,6.74,long,True,train
iemocap_train_00002041_b26a0d9301d9,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002041_b26a0d9301d9.wav,iemocap,train,Ses02F,sad,sad, I just don't want him to be gone.,16000,2.411125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002041_b26a0d9301d9.wav,16000,2.411125,medium,True,train
iemocap_train_00002045_2e09c535c7a3,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002045_2e09c535c7a3.wav,iemocap,train,Ses02F,sad,sad, ...the way he wanted to live and he was gonna go to Africa and he was gonna--,16000,8.2238125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002045_2e09c535c7a3.wav,16000,8.2238125,long,True,train
iemocap_train_00002046_eb2db4d1d273,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002046_eb2db4d1d273.wav,iemocap,train,Ses02F,sad,sad, Nobody's ever gonna forget him.,16000,2.1099375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002046_eb2db4d1d273.wav,16000,2.1099375,medium,True,train
iemocap_train_00002048_72f60e0ab1d3,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002048_72f60e0ab1d3.wav,iemocap,train,Ses02F,sad,sad, I'm gonna forget him.,16000,2.1599375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002048_72f60e0ab1d3.wav,16000,2.1599375,medium,True,train
iemocap_train_00002056_7f0ef68195e9,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002056_7f0ef68195e9.wav,iemocap,train,Ses02F,neutral,neutral," I mean, you know, at least he's not in anymore pain now, right?",16000,7.1899375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002056_7f0ef68195e9.wav,16000,7.1899375,long,True,train
iemocap_train_00002058_41a7223656c8,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002058_41a7223656c8.wav,iemocap,train,Ses02F,neutral,neutral, It's okay.,16000,2.3843125,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002058_41a7223656c8.wav,16000,2.3843125,medium,True,train
iemocap_train_00002064_ce190f4c4bd5,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002064_ce190f4c4bd5.wav,iemocap,train,Ses02F,neutral,neutral," Yeah, exactly.  He's made a big impact on a lot of people. and",16000,5.66,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002064_ce190f4c4bd5.wav,16000,5.66,long,True,train
iemocap_train_00002068_6baa2e35a211,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002068_6baa2e35a211.wav,iemocap,train,Ses02F,neutral,neutral," No, you'll never forget him.",16000,2.1560625,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002068_6baa2e35a211.wav,16000,2.1560625,medium,True,train
iemocap_train_00002075_afcbea254cf5,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002075_afcbea254cf5.wav,iemocap,train,Ses02F,excited,happy," Yeah, I think, I mean because where else would I gonna go?  Like the other places that I applied to I really didn't like that much anyway.",16000,5.8,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002075_afcbea254cf5.wav,16000,5.8,long,True,train
iemocap_train_00002078_0f8df6d84519,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002078_0f8df6d84519.wav,iemocap,train,Ses02F,excited,happy, Absolutely. I'm so excited.,16000,1.9016875,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002078_0f8df6d84519.wav,16000,1.9016875,short,True,train
iemocap_train_00002090_3dccad96549c,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002090_3dccad96549c.wav,iemocap,train,Ses02F,excited,happy," I know. I know.  I think you go and you like stay for a couple of days and you meet people and--And they'll give you like a tour--And show you everything.  Oh, man, I'm just so--I'm so excited.",16000,11.33825,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002090_3dccad96549c.wav,16000,11.33825,long,True,train
iemocap_train_00002095_cffd212df3db,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002095_cffd212df3db.wav,iemocap,train,Ses02F,excited,happy," So, um, so I don't know.",16000,1.6899375,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002095_cffd212df3db.wav,16000,1.6899375,short,True,train
iemocap_train_00002099_68ec816e610e,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002099_68ec816e610e.wav,iemocap,train,Ses02F,excited,happy, And you'll be like...,16000,1.3,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002099_68ec816e610e.wav,16000,1.3,short,True,train
iemocap_train_00002101_158177a8193b,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002101_158177a8193b.wav,iemocap,train,Ses02F,excited,happy, [BREATHING],16000,1.07,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002101_158177a8193b.wav,16000,1.07,short,True,train
iemocap_train_00002104_9ec1e1e896dd,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002104_9ec1e1e896dd.wav,iemocap,train,Ses02F,excited,happy, That's going to be a lot of work.,16000,1.91225,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002104_9ec1e1e896dd.wav,16000,1.91225,short,True,train
iemocap_train_00002108_2b66f946d907,/home/mmr/emo_paper/ser_project/data/raw/iemocap/train/iemocap_train_00002108_2b66f946d907.wav,iemocap,train,Ses02F,excited,happy, I will. I will. Thank you.,16000,2.2395,/home/mmr/emo_paper/ser_project/data/processed/iemocap/train/iemocap_train_00002108_2b66f946d907.wav,16000,2.2395,medium,True,train
